time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.315,0.009842156,-0.01389825,0.002313448,-0.1092933,-0.02318227,0.04841383,0.05537194,0.1434418,-0.3918436,349.6873,1.245087,0.7096229,0.1399829,0.0264648,-0.03503372,0.09382848,-0.1460476,0.3037999,0.008884526,0.06722914,0.1622255,319.7687,342.4196,8.794258,-0.1154092,0.06224255,-0.0323435,0.02419858,0.2925667,-0.4196265,0.1840577,0.06374304,0.1527389,325.8715,25.11838,359.5189,
11.879,0.009731518,-0.01303087,0.002166624,-0.09872029,-0.01608885,0.05123458,0.05551142,0.1432759,-0.3918228,349.733,1.265292,0.6636066,0.1275378,0.03205945,-0.03792936,0.1061516,0.01008606,0.3539674,0.009823964,0.06763653,0.1616755,319.4314,342.7393,8.343721,-0.1049685,0.05864475,-0.0309645,-0.009749212,0.09173055,-0.4891297,0.1833953,0.06412493,0.1526214,325.4854,24.77325,0.05144151,
24.734,0.009485542,-0.01157589,0.00195303,-0.08491136,-0.01132609,0.05369888,0.05564976,0.1431332,-0.3918064,349.7789,1.282031,0.6165305,0.1084946,0.03608589,-0.03657629,0.1026319,0.1126926,0.3459545,0.01029841,0.06810523,0.1611489,319.1742,342.9505,7.955344,-0.08191566,0.05347922,-0.02600193,-0.02286991,0.09810134,-0.4889051,0.1838234,0.0646533,0.1525746,325.2672,24.34928,0.2894427,
38.754,0.009085629,-0.01077377,0.001974514,-0.06690103,-0.00316123,0.05592059,0.05577528,0.142988,-0.3917854,349.8058,1.289234,0.5684943,0.07429352,0.03961856,-0.03196254,0.09301066,0.1104634,0.3501174,0.009702787,0.06850617,0.1605208,318.9895,343.2509,7.679159,-0.03460325,0.05242458,-0.02585838,0.05503825,0.04483502,-0.3498588,0.1852168,0.0653436,0.1527221,325.0999,24.45541,0.2026001,
52.739,0.008304386,-0.009979625,0.001810127,-0.06181788,0.003172773,0.0511543,0.05586082,0.1428872,-0.3917775,349.8531,1.282729,0.5443315,0.03451188,0.04288216,-0.03003279,0.1198274,0.1325815,0.3096266,0.008623812,0.06912009,0.1603135,318.7564,343.3674,7.511592,0.02787617,0.05005554,-0.02411869,0.1469154,0.007789901,-0.1173123,0.1870557,0.06576474,0.1523831,325.1069,24.96178,359.8112,
66.689,0.007951098,-0.009229826,0.001843785,-0.05800786,0.008645112,0.03769287,0.05595481,0.1427928,-0.3917611,349.8893,1.271419,0.5452959,-0.007887908,0.04512911,-0.02118748,0.0773271,0.1763915,0.2550762,0.007081317,0.06996541,0.1604322,318.6624,343.4492,7.240234,0.08713119,0.04362732,-0.02041785,0.1983324,0.06176278,0.04040918,0.1900925,0.06613829,0.1527083,325.1975,25.34264,359.3159,
80.249,0.007920566,-0.008024748,0.002190924,-0.04554947,0.01511631,0.02935425,0.05608529,0.1427162,-0.3917489,349.9005,1.25959,0.5176253,-0.0616897,0.04622717,-0.01541104,0.1188282,0.2244188,0.1954567,0.004379622,0.07021436,0.1601257,318.4269,343.3849,7.082589,0.1547085,0.02518591,-0.01143705,0.1782094,-0.03451031,0.2791563,0.1937914,0.06608584,0.1530564,325.5078,26.03947,358.9541,
94.274,0.007837924,-0.006990452,0.002743428,-0.02850526,0.0161204,0.03084528,0.05621845,0.1426459,-0.3917232,349.896,1.246644,0.4854586,-0.1168783,0.04630001,-0.004903184,0.1175939,0.237435,0.06020014,0.001294306,0.07112399,0.1607729,318.3565,343.0751,7.12116,0.1953036,0.02469182,-0.01297792,0.2361993,-0.06248328,0.1910778,0.1972054,0.06595585,0.152502,325.2941,26.31858,358.7553,
108.5,0.008490895,-0.006483443,0.003071734,-0.02337954,0.01706618,0.02359493,0.05637109,0.1425747,-0.3916914,349.9188,1.243791,0.4845133,-0.1660918,0.04589427,0.006344713,0.1033638,0.262409,-0.06859233,-0.002267706,0.07174911,0.1612897,318.3387,342.6452,7.191647,0.2446218,0.007725997,-0.009206481,0.2269042,-0.1988883,0.3321497,0.2014375,0.06575873,0.1531774,325.4704,27.08878,358.5524,
122.094,0.009042377,-0.006866994,0.003392731,-0.03094969,0.01347417,0.01716483,0.05650729,0.1424805,-0.3916366,349.9655,1.23926,0.4858867,-0.2230978,0.04620429,0.01957618,0.08519171,0.3378814,-0.2101179,-0.006764624,0.07187357,0.1612847,318.3676,342.0258,7.24337,0.2980624,-0.0003580369,-0.001417704,0.1950484,-0.3621537,0.3789263,0.2068081,0.06588075,0.1537782,325.5929,27.73491,358.6231,
