time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.394,0.04718899,-0.004298726,-0.03486444,-0.1699369,-0.0001713322,-0.05510684,0.1594059,0.001624942,-0.008522034,354.8498,0.1590379,2.594568,0.1282008,0.2475614,-0.4254198,1.841685,1.59104,0.02269924,-0.01919115,-0.2222473,0.09617423,313.3112,332.8145,6.425673,-0.01429366,0.2314389,-0.3790226,1.426156,0.8980671,-0.3838591,0.2518023,-0.264787,0.1451959,314.3108,352.2219,354.7639,
11.834,0.04207496,-0.005996076,-0.03453854,-0.1615167,0.05536005,-0.0763693,0.1598579,0.001487851,-0.00903511,354.9447,-0.003940767,2.675291,0.1527489,0.1768376,-0.4107222,1.681301,1.437882,0.1810795,-0.01649998,-0.2227961,0.09181976,311.9709,332.2563,6.417884,0.007270254,0.1889898,-0.320134,0.8481922,0.4170764,0.01654114,0.2519071,-0.2631431,0.1422566,314.3951,353.2583,354.4895,
24.929,0.03688183,-0.007550238,-0.03495959,-0.148149,0.1147483,-0.09687073,0.160221,0.001286089,-0.009535789,355.019,359.7931,2.767051,0.1746809,0.1025534,-0.3773128,1.288379,1.144099,0.2465642,-0.01349236,-0.2239819,0.08827175,311.3652,332.3038,6.16868,0.03419209,0.1507678,-0.2669042,0.3103332,0.3212177,0.4106625,0.2521119,-0.2620539,0.1392494,314.8194,354.9109,353.2356,
38.803,0.03215298,-0.01054597,-0.03437999,-0.1303416,0.1595399,-0.1294286,0.1605589,0.000990212,-0.009967327,355.0814,359.5781,2.912151,0.1720366,-0.001421627,-0.2922815,0.525151,0.2464753,0.02314194,-0.01157806,-0.2258352,0.08636181,312.8195,332.847,6.711326,0.04583775,0.1084669,-0.2264148,-0.06538284,0.6272892,0.5312587,0.2523767,-0.2617328,0.1365042,315.4551,356.0399,351.4083,
52.689,0.02792527,-0.01414889,-0.0327471,-0.1105486,0.1826558,-0.1642628,0.1608451,0.0006985069,-0.01034975,355.1375,359.3691,3.090895,0.1796792,-0.1081102,-0.1759956,-0.3963369,-0.9238209,0.1165876,-0.009404698,-0.2289903,0.08557979,315.1475,335.075,7.102337,0.02346044,0.06253967,-0.1919946,-0.3694883,0.9611217,0.2603801,0.2520847,-0.261619,0.1341383,316.3979,355.8956,350.2005,
66.752,0.02353295,-0.01861488,-0.03008914,-0.08497234,0.1932805,-0.2128803,0.1610785,0.0002330542,-0.01067281,355.1456,359.16,3.337026,0.2185277,-0.1766624,-0.08541951,-1.180053,-1.651613,0.5935328,-0.007234119,-0.2316951,0.08524984,317.1454,338.7975,6.28261,-0.00118365,0.02819527,-0.1657026,-0.6191679,1.095332,0.04191179,0.2515918,-0.2615312,0.131963,317.4854,355.6241,349.3586,
80.35,0.01903962,-0.02356035,-0.02580325,-0.05819984,0.1792457,-0.2492717,0.1611937,-0.0002926588,-0.01083517,355.1463,359.0338,3.57705,0.2383786,-0.2325896,-0.02606026,-1.46855,-2.060251,1.01037,-0.005492721,-0.2352828,0.08324595,318.6449,342.2409,5.63943,-0.02987463,-0.005085092,-0.1425752,-0.7995332,0.8897274,-0.1910899,0.2505532,-0.261553,0.130877,318.6048,355.1462,349.4301,
94.271,0.01312655,-0.02787044,-0.01916017,-0.03662344,0.1347496,-0.2374232,0.1611936,-0.0007619858,-0.01088834,355.1463,358.9985,3.703019,0.2268524,-0.2434864,-0.0482837,-0.7242147,-2.115701,1.43813,-0.004552271,-0.2390512,0.08249579,317.9417,344.3677,6.161702,-0.064027,-0.03521495,-0.107385,-1.008016,0.3476592,-0.5730831,0.2495914,-0.2618046,0.1287302,319.939,354.1669,350.9287,
108.541,0.007540978,-0.0303884,-0.01194805,-0.03003526,0.08636917,-0.2062251,0.1611372,-0.001170158,-0.01088071,355.1748,358.989,3.805056,0.1957098,-0.2370919,-0.04846809,-0.252441,-1.806337,1.505353,-0.003808184,-0.241699,0.08271189,317.2203,345.8141,6.277684,-0.07999752,-0.05056484,-0.08701836,-0.8729142,-0.2516865,-0.7141033,0.2486899,-0.262724,0.1284721,320.5559,353.5056,352.7216,
122.317,0.002795344,-0.03174428,-0.005602587,-0.03555061,0.05555531,-0.2196464,0.1610101,-0.00155592,-0.0108974,355.2441,358.9489,4.040318,0.1587796,-0.2235818,-0.003681365,-0.2290883,-1.513702,1.432405,-0.003542494,-0.2442403,0.08367037,317.1954,347.2589,5.906051,-0.06874465,-0.07089118,-0.0718846,-0.8146142,-0.6667146,-0.6650903,0.2485754,-0.2636265,0.1273912,321.1701,353.4117,354.1082,
