time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.517,-0.00198738,0.0009615825,0.0008638185,0.004805831,0.002486671,-0.004552742,0.0697701,-0.1840791,-0.2772162,349.8192,1.564521,1.214308,-0.00160003,0.0004968855,0.001021814,-0.004845735,-0.000383421,-0.009399635,0.04123585,-0.814175,-0.06558189,351.1605,23.79298,354.198,-0.01489931,-0.04933696,-0.03813312,-0.1617464,0.4032343,-0.2182439,0.1434315,-0.8244284,-0.07796451,6.878175,327.5307,9.625378,
10.927,-0.001630904,0.0009752155,0.0009954701,0.005713892,0.0007558242,-0.00961148,0.06975549,-0.1840648,-0.2771957,349.8115,1.561979,1.22927,-0.00108548,0.0003543401,0.0007052991,0.002020483,0.0001724074,-0.003876447,0.04122105,-0.8141788,-0.06556316,351.1579,23.79243,354.2021,-0.02963449,-0.06666611,-0.03225622,-0.128579,0.2675096,-0.5527067,0.1430375,-0.8241491,-0.0775903,7.847036,327.5878,9.999218,
23.933,-0.001452805,0.0008708506,0.001109201,0.005733676,-0.0005962366,-0.01024655,0.06973886,-0.1840548,-0.2771745,349.8064,1.562052,1.238244,-0.001184047,0.0002262213,0.0005786634,0.0059051,0.004659135,-1.348555E-05,0.04121047,-0.8141863,-0.06554601,351.1571,23.79127,354.1985,-0.03352739,-0.04274641,-0.03670366,0.08193982,0.2720165,-0.3414707,0.1428921,-0.8240588,-0.07897899,7.576591,327.5203,10.4085,
37.999,-0.001143091,0.0008840448,0.001038328,0.0004363864,0.0009061631,-0.008366426,0.06973052,-0.1840544,-0.2771661,349.8145,1.558278,1.24158,-0.001108293,-0.000237506,0.00071238,0.0008068762,0.006120312,0.007012326,0.04119606,-0.8141959,-0.06552844,351.1564,23.78958,354.1965,-0.03517698,-0.006215032,-0.04416438,0.1527698,0.3421983,-0.02374117,0.1428388,-0.8239308,-0.0793975,6.919682,327.1852,10.47986,
51.665,-0.0007643125,0.0005516743,0.00119145,0.0005172934,0.000263019,-0.006997379,0.06972879,-0.1840829,-0.2771566,349.8133,1.559196,1.244847,-0.001131194,-0.0006598241,0.0004892376,-8.658438E-05,0.001406409,0.002774691,0.04119026,-0.8142214,-0.06551173,351.1573,23.79057,354.1965,-0.03501639,0.005130927,-0.03551655,0.2344618,0.279951,-0.0005230145,0.1421413,-0.8238172,-0.07906847,6.737214,327.166,10.76909,
65.763,-0.000492437,0.0001913496,0.001316233,0.002689779,0.004113403,-0.002819083,0.0697279,-0.1841061,-0.2771435,349.8089,1.553068,1.237894,-0.00162236,-2.412608E-05,-0.0001961684,0.004512405,-0.00475138,-0.0172846,0.04118179,-0.8142508,-0.06549497,351.1577,23.78994,354.2007,-0.02771961,0.02119813,-0.02309145,0.482487,0.1877112,0.06685375,0.1422308,-0.8234332,-0.07980237,6.253154,327.4362,11.4204,
79.361,-0.0004702398,0.000341128,0.001485677,0.0008809514,0.004517934,0.005026247,0.06971532,-0.1840856,-0.2771163,349.8133,1.555713,1.219926,-0.0004531874,-0.001007117,0.001229863,-0.01415914,0.003542135,0.01092877,0.04117998,-0.8142715,-0.06547927,351.1623,23.7893,354.2019,-0.01859521,0.02994295,-0.01355228,0.6031508,0.1321533,0.1094825,0.1417519,-0.8234488,-0.07928486,5.820928,327.6583,11.9737,
93.176,-0.0003844206,0.0002462334,0.001574084,-0.001069741,0.004856417,0.009498607,0.06970727,-0.1840748,-0.2770903,349.8188,1.556893,1.204074,-0.001039998,0.001353109,-0.0005393442,0.01215261,-0.009716379,-0.02629849,0.04116964,-0.8142927,-0.06547088,351.1532,23.79142,354.2084,-0.009697864,0.02891047,-0.005117117,0.4793285,0.06451041,0.1035758,0.1421957,-0.822899,-0.07974058,5.67751,327.7787,12.08992,
107.527,-0.000462086,-0.0001652332,0.001539281,-0.006246374,0.00301215,0.01147728,0.06969541,-0.1840954,-0.2770717,349.8321,1.561818,1.193017,3.011935E-05,-2.785301E-05,0.001448725,-0.006456021,0.005543395,0.01028709,0.04117411,-0.8143021,-0.06545682,351.1565,23.78912,354.2073,0.0005342335,0.01921361,0.000741642,0.1391202,0.0001408048,0.1419737,0.1424874,-0.8234784,-0.07920019,5.847938,327.7012,11.53046,
121.3,-0.0005024087,-0.000901938,0.001684851,-0.01056437,0.0004352657,0.008030158,0.06968641,-0.1841406,-0.2770474,349.8477,1.565155,1.194206,-0.0002269703,0.0002590557,0.00083511,-0.004800505,-0.000825103,0.003043496,0.04117211,-0.81431,-0.06545484,351.1519,23.78934,354.2086,0.004150913,-0.01358423,0.0119115,-0.2302903,-0.09295546,-0.05565393,0.1421458,-0.8233297,-0.07823498,6.404951,327.6988,10.98611,
135.122,-0.0008480775,-0.001140493,0.001772145,-0.01163682,-0.001311955,0.006441055,0.06966269,-0.1841675,-0.2770233,349.86,1.569625,1.193151,-0.001800182,0.001650889,-0.0008568193,0.009101249,-0.01646399,-0.03428953,0.04115402,-0.8143205,-0.0654517,351.1372,23.79395,354.2207,0.0117108,-0.009162854,0.01796925,-0.3579758,-0.1149803,0.0178579,0.1433309,-0.8234229,-0.07828463,6.543486,327.6467,10.37294,
149.185,-0.001055399,-0.001100964,0.001744955,-0.01278197,-0.005470069,0.001207986,0.06962991,-0.1841663,-0.2770104,349.872,1.576949,1.203167,-0.002619375,0.001010995,-0.0003833182,0.007447571,-0.008240644,-0.02806485,0.04113333,-0.8143386,-0.06544495,351.1348,23.79234,354.2263,0.02928856,-0.003785785,0.0274872,-0.3461376,-0.2135955,0.1143186,0.1434819,-0.8236268,-0.07749833,6.442155,327.9067,9.986993,
163.142,-0.001085305,-0.001091984,0.00149593,-0.01409632,-0.005280516,-0.004487799,0.06960118,-0.1841654,-0.2770081,349.8851,1.575565,1.216944,-0.003310314,-0.0005370135,0.001245845,-0.006505358,0.009679499,-0.004187816,0.04109611,-0.8143657,-0.06543325,351.1382,23.78609,354.232,0.02763279,-0.01023917,0.03182331,-0.3347588,-0.2158247,0.02791572,0.1436084,-0.8238019,-0.07698061,6.673113,327.993,9.759198,
177.142,-0.001430999,-0.0009219515,0.001065128,-0.01842303,-0.004797009,-0.005660567,0.069574,-0.1841959,-0.2770226,349.9055,1.576056,1.225676,-0.004294049,-0.0007315582,0.001443692,-0.0001285036,0.00925172,-0.01373411,0.04104987,-0.8143974,-0.06541674,351.1341,23.77577,354.2389,0.02818842,-0.01501077,0.0381692,-0.1293374,-0.2890662,-0.1016379,0.1436176,-0.8237729,-0.07658957,6.884921,328.4128,10.03344,
190.754,-0.001476406,-0.001206058,0.0007812695,-0.01546989,-0.001035293,-0.008269604,0.06955504,-0.1842434,-0.2770319,349.9108,1.567889,1.236322,-0.004992833,-0.0008059929,0.002186375,-0.0005087617,0.02034896,-0.01104531,0.04100668,-0.8144189,-0.06540326,351.1348,23.7595,354.2401,0.02824847,-0.01134803,0.03838251,0.0290993,-0.2985423,-0.1122399,0.1437882,-0.8236722,-0.07652169,6.87813,328.7657,10.29946,
204.818,-0.001733995,-0.001175071,0.0004251316,-0.01338675,0.001746956,-0.007089847,0.06952196,-0.1842739,-0.2770438,349.9164,1.561916,1.23836,-0.005281851,-0.0005332716,0.002465492,-0.00991822,0.02143437,-0.01357294,0.04094442,-0.8144411,-0.06538819,351.1377,23.73436,354.2511,0.02164777,-0.008504937,0.02989306,-0.04078364,-0.2032374,-0.07230206,0.1439515,-0.8236823,-0.07633004,6.932309,328.7242,10.17471,
218.511,-0.001802653,-0.001028775,3.718122E-05,-0.01143491,0.006175003,-0.00764201,0.06949043,-0.1842934,-0.2770588,349.9206,1.548515,1.242591,-0.004626014,-0.0003007529,0.002084666,-0.01849831,0.0128487,-0.01616908,0.0409086,-0.8144501,-0.06537973,351.1403,23.72131,354.2656,0.01647058,-0.006166505,0.02105666,-0.1538176,-0.1339381,-0.01638375,0.1441127,-0.8237184,-0.07624911,6.969036,328.5836,9.895964,
232.394,-0.001752167,-0.0009546821,-8.148997E-05,-0.005226919,0.007715142,-0.01066819,0.06946248,-0.1843127,-0.277071,349.9131,1.536619,1.253659,-0.003755286,0.001133993,0.001302211,-0.006963242,0.01054566,-0.02028067,0.04087973,-0.8144499,-0.06537427,351.1381,23.70984,354.2786,0.0113262,-0.002577671,0.01324591,-0.1957646,-0.08169913,0.0332338,0.1441606,-0.8237108,-0.07616284,6.970683,328.4878,9.667714,
246.443,-0.001756936,-0.0006057224,-0.000328391,-0.001981549,0.008541914,-0.008807288,0.06943178,-0.1843157,-0.2771041,349.9091,1.527205,1.256137,-0.001969921,0.001530199,0.0005212098,-0.01039296,0.003772057,-0.01949515,0.04086993,-0.814431,-0.06539079,351.132,23.7002,354.2959,0.009145054,-0.0002140242,0.009696807,-0.121724,-0.07932805,0.02542822,0.144135,-0.8237264,-0.07626794,6.944598,328.5268,9.72275,
260.451,-0.001496551,-8.672272E-06,-0.0004881666,0.004405963,0.01219351,-0.005811431,0.0694108,-0.1843036,-0.2771366,349.895,1.513393,1.251896,-0.0005981925,0.001273755,0.0001861059,-0.003542423,0.0006381436,-0.01192342,0.04087883,-0.814415,-0.06540583,351.1273,23.69794,354.3029,0.005007549,0.000306313,0.004779452,-0.08475804,-0.04122229,0.02802436,0.1441346,-0.8237436,-0.07627417,6.933274,328.5098,9.729399,
274.115,-0.001221349,0.001365007,-0.0003157303,0.01319162,0.009585103,-0.001728335,0.06938821,-0.1842568,-0.2771201,349.8701,1.514035,1.243734,0.0003300923,0.0009068836,-0.0004948884,0.004589075,0.002246789,-0.008899069,0.0408977,-0.8144006,-0.06542423,351.1218,23.69514,354.3068,0.0009470274,0.001119378,-0.00137065,-0.03415057,-0.002970516,0.02945375,0.1441522,-0.823774,-0.07630192,6.917847,328.4987,9.736747,
288.082,-0.0009451949,0.002110666,-1.793999E-05,0.02311083,0.004670926,0.002030326,0.06937104,-0.1842179,-0.2770891,349.8267,1.526928,1.232095,0.001055646,0.0007958861,-0.0009249515,0.009727757,-0.001489859,-0.002457953,0.04091486,-0.8143873,-0.06544067,351.1141,23.69662,354.3039,-0.001880581,0.001055221,-0.005102127,0.01815284,0.02279015,0.02558346,0.144152,-0.8238161,-0.07637342,6.891073,328.4841,9.742434,
302.038,-0.000359482,0.00219311,-6.328669E-05,0.0199466,0.00320096,0.001539866,0.06937671,-0.1841926,-0.2770772,349.8232,1.520182,1.239006,0.0009958352,-0.0002214032,-0.001137954,0.003310248,-0.004345708,-0.003333911,0.04093149,-0.8143811,-0.06545974,351.1077,23.6981,354.3034,-0.005030586,0.001699071,-0.006844628,0.04192955,0.03383678,0.01558118,0.1440922,-0.823853,-0.07649658,6.854964,328.4631,9.782415,
315.95,8.051211E-07,0.001669027,-8.579611E-05,0.01250093,-0.0005017732,-0.001407118,0.06938958,-0.184188,-0.2770765,349.8249,1.52701,1.239126,0.0006225227,-0.00132906,-0.001060948,0.002032496,-0.009082211,0.001215839,0.04094448,-0.8143947,-0.06548145,351.1067,23.70675,354.3029,-0.005771848,0.005533848,-0.008932579,0.0405783,0.05424438,0.04123519,0.1440552,-0.8238297,-0.07664046,6.797565,328.4206,9.81118,
