time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.419,0.02070612,-0.01958626,0.006335381,-0.1835847,-0.1352854,-0.09341916,0.09398729,-0.112819,0.4271944,8.926378,354.0835,2.748684,0.1197249,-0.1150991,0.07651798,-0.5515777,0.25888,0.1083348,-0.05700677,-0.6782122,0.5726373,32.46893,340.5669,356.011,-0.0886234,-0.05835472,-0.01999909,-0.01480508,0.1948988,-0.1270113,0.233313,-0.6797928,0.5901146,24.69747,0.0907443,345.0785,
12.581,0.01874706,-0.01551441,0.004667412,-0.1474297,-0.1198853,-0.07522585,0.09414929,-0.1129817,0.4272218,8.98104,354.1645,2.760142,0.1449972,-0.1016711,0.06722637,-0.3985535,0.3059101,-0.05882812,-0.05433183,-0.6787059,0.5732015,32.77356,340.6665,356.4158,-0.1016601,-0.05706507,-0.02920702,0.01294458,0.3079089,-0.1188111,0.2318719,-0.6803493,0.5894533,24.74533,359.8443,345.3708,
26.084,0.01678141,-0.01134245,0.003229087,-0.1102701,-0.1088727,-0.06421199,0.09430856,-0.1129438,0.4271946,9.032992,354.2423,2.778783,0.1807802,-0.07782444,0.05835804,-0.1793119,0.2787756,-0.2814615,-0.05114435,-0.6789082,0.5735136,32.94476,341.2626,357.1657,-0.1027639,-0.04983788,-0.03867745,0.05624644,0.3519909,-0.1970077,0.2306278,-0.6809874,0.588788,24.67325,359.7868,345.8129,
40.018,0.01493908,-0.00632178,0.001987355,-0.06903604,-0.09525438,-0.05252573,0.09452358,-0.1130815,0.4272382,9.013092,354.3007,2.79538,0.220261,-0.05328454,0.04940071,-0.01866556,0.1453832,-0.4711867,-0.04763455,-0.6789779,0.5739597,33.06712,342.1311,357.8509,-0.09856922,-0.04218632,-0.04529639,0.05899239,0.3493557,-0.2736781,0.2292386,-0.6809835,0.5877485,24.65042,359.8796,346.2974,
53.794,0.01222455,-0.0008397455,0.001599624,-0.01154895,-0.08423923,-0.03932619,0.09461305,-0.1129098,0.427242,8.922237,354.3612,2.813429,0.2567761,-0.02750935,0.0410924,0.09450965,-0.08244307,-0.6101771,-0.04387084,-0.6785024,0.5739878,33.1007,343.2069,358.3479,-0.1007901,-0.03030838,-0.05248106,0.12706,0.3045783,-0.1652595,0.2279372,-0.6815653,0.5869427,24.48141,359.6756,346.335,
67.918,0.009604101,0.005069268,0.001428964,0.04595626,-0.06300757,-0.03327079,0.0946734,-0.1126542,0.427238,8.811922,354.3967,2.86417,0.2877614,-0.0004767823,0.03213519,0.2365239,-0.3748624,-0.6697882,-0.03996012,-0.6778057,0.5732479,32.86345,344.4409,358.6662,-0.1051759,-0.02837784,-0.05867041,0.07485399,0.3141813,0.02556666,0.2268346,-0.6816707,0.5861658,24.5941,359.2207,346.1164,
81.817,0.007020894,0.009154689,0.001661038,0.09109164,-0.0446167,-0.03445712,0.09470141,-0.1124108,0.4272337,8.688231,354.4196,2.92349,0.3096689,0.01693434,0.02142883,0.2614009,-0.7067822,-0.6603543,-0.03612388,-0.6778352,0.5734919,32.65427,345.6411,358.5676,-0.1004666,-0.0238603,-0.0619875,0.08110622,0.2490607,0.1289348,0.2259505,-0.6819894,0.5849902,24.56411,358.9071,345.8768,
95.708,0.004885085,0.01214253,0.001152773,0.1226135,-0.01663275,-0.0366143,0.09471145,-0.1121562,0.4272025,8.549977,354.4031,2.992979,0.3200451,0.02658862,0.01041353,0.1726572,-1.045225,-0.5906392,-0.03239243,-0.6772038,0.5730287,32.53513,346.7198,358.0098,-0.08876619,-0.0285947,-0.06102358,0.01674243,0.2315492,0.08909582,0.225066,-0.6829633,0.5850213,24.69896,358.8146,345.9286,
109.895,0.002877759,0.01290851,0.0001356517,0.1314916,0.007060848,-0.03950689,0.09472534,-0.1119545,0.4271905,8.465722,354.3833,3.05161,0.3203873,0.04174396,-0.002435101,0.2123813,-1.374041,-0.5038878,-0.02910654,-0.6766343,0.5721879,32.1008,347.933,357.3754,-0.07905541,-0.02936253,-0.05764602,0.0537253,0.2834474,-0.0438448,0.2242352,-0.6826568,0.5834318,24.646,358.7969,346.3415,
123.064,0.0009865796,0.01167258,-0.001689361,0.1202774,0.03064309,-0.04108436,0.09471899,-0.1118244,0.4271314,8.403592,354.343,3.10731,0.3084739,0.04688105,-0.01038364,0.1907787,-1.523996,-0.4249998,-0.02622129,-0.6761823,0.5715725,31.80573,348.9648,356.7558,-0.08001152,-0.02253152,-0.05454287,0.179087,0.3379627,-0.0557643,0.2231077,-0.6835211,0.5834344,24.38226,358.5322,346.5928,
