time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z,
0.34,0.01167819,-0.04685648,-0.05903864,-0.1586066,-0.01258959,-0.04861559,0.135648,-0.02464503,-0.1128697,4.820388,358.8937,4.242289,-0.06784292,0.1582104,0.2262627,-0.6306978,0.2328136,-0.6392053,0.06207355,-0.221105,0.3998007,331.0821,357.7242,26.1878,0.009422716,0.2431563,0.1866194,0.4642383,-0.5312573,0.6953474,0.1465822,-0.228159,0.3804843,320.6603,354.7089,354.7982,
12.845,0.01044961,-0.05276142,-0.05920971,-0.1670877,-0.0171206,-0.04232576,0.1357361,-0.02559251,-0.1137118,4.992486,358.9041,4.263361,-0.04055177,0.1595837,0.1970074,-0.1451664,0.5312462,0.06201022,0.06084391,-0.2191851,0.4029666,330.262,358.8224,24.40305,-0.006614312,0.1572345,0.2167832,0.06936209,0.06894215,0.04072727,0.1468881,-0.2281453,0.3845407,321.4941,353.3801,354.7614,
26.357,0.009111057,-0.05934356,-0.05880114,-0.1877438,-0.02189948,-0.04533402,0.1358327,-0.02655977,-0.114466,5.194594,358.9246,4.303174,-0.03557325,0.146178,0.1811909,0.1158254,1.168059,0.6240504,0.05948203,-0.2187345,0.4052761,329.3409,359.4908,21.64615,-0.01254138,0.09310281,0.2398887,-0.1923801,0.3415107,-0.3442662,0.1482413,-0.227998,0.388895,322.3383,352.217,354.9227,
40.295,0.007823868,-0.06032579,-0.0573518,-0.2470162,-0.03151635,-0.04155847,0.1358861,-0.02702254,-0.1152172,5.518359,358.9482,4.309627,-0.06629141,0.1037383,0.1820411,0.1527892,1.506439,0.9107966,0.0569246,-0.219074,0.4083302,328.8966,359.8947,19.28106,0.04865758,0.04152567,0.2726094,-0.552043,0.4017951,-0.1861146,0.151097,-0.2278263,0.3928064,323.3408,352.592,354.19,
53.974,0.006307007,-0.05599766,-0.05360677,-0.2466728,-0.03835154,-0.03417441,0.1359248,-0.02750695,-0.1157386,5.660912,358.9746,4.309667,-0.1105862,0.03296226,0.2129991,-0.1352897,2.077403,1.215195,0.05416543,-0.2207154,0.4128739,329.0846,359.8248,16.19265,0.1911322,0.02451582,0.297336,-0.8889064,0.725118,0.3568864,0.1582716,-0.2271465,0.3969183,324.3345,353.9958,351.9322,
68.002,0.003959351,-0.04734661,-0.04732736,-0.1973259,-0.04314481,-0.009867564,0.1358951,-0.02786005,-0.1161182,5.697395,359.004,4.258806,-0.1908257,-0.02751879,0.2706537,-0.902401,2.418402,1.062384,0.04991158,-0.2208945,0.4175433,330.5034,358.3822,14.14718,0.3120902,0.03303349,0.3056705,-1.005914,0.895862,0.6480897,0.1657147,-0.2257178,0.4012425,325.1493,355.0724,350.0317,
81.703,0.001028935,-0.03576076,-0.04025155,-0.149093,-0.04703444,0.01334135,0.1357774,-0.02779889,-0.1164324,5.753044,359.0294,4.204046,-0.2692787,-0.04903626,0.3109043,-1.363376,2.099293,1.170096,0.04334557,-0.2193012,0.4217992,332.2592,358.1808,12.42815,0.4631531,0.06019995,0.3174564,-1.161123,0.5860972,0.988753,0.1755235,-0.2236494,0.4048868,326.09,356.9392,348.6097,
95.569,-0.002108332,-0.0217019,-0.03082617,-0.05953326,-0.03221388,0.01308069,0.1356316,-0.027722,-0.116493,5.592416,359.0312,4.229403,-0.3610172,-0.006487858,0.3008222,-1.239041,1.329867,1.278346,0.03367282,-0.2165016,0.4238728,333.2697,359.1858,11.42855,0.6071586,0.1082292,0.311987,-1.134286,0.1478118,1.155122,0.1866108,-0.219755,0.4088922,326.7234,358.7397,347.8438,
109.703,-0.004722842,-0.007658248,-0.020809,0.04213788,0.0008516474,-0.02323516,0.1355105,-0.02750307,-0.1165059,5.391375,359.0024,4.352561,-0.501717,0.1042975,0.2340898,-0.6143563,0.9411365,1.030489,0.02130135,-0.2115124,0.4248942,332.7852,359.6832,11.01416,0.7460098,0.1878612,0.2759115,-0.7490206,-0.2949862,1.102983,0.1998859,-0.2155548,0.4111074,326.4758,0.01404577,347.7914,
123.354,-0.006815206,0.003033921,-0.01180908,0.1086864,0.02709696,-0.0680944,0.1355047,-0.02767736,-0.1167886,5.216947,358.9805,4.497045,-0.7004628,0.239444,0.1448072,0.05031454,1.293247,0.4156843,0.006732056,-0.2054108,0.4256294,331.2398,358.3697,10.84646,0.8554636,0.257491,0.2398991,-0.4192052,-0.6244896,0.9771792,0.2140421,-0.2104598,0.4140614,326.0656,1.033209,347.9841,
137.34,-0.009110794,0.01168259,-0.001861229,0.1402043,0.03821538,-0.09267391,0.1353425,-0.02729583,-0.116519,5.093567,358.9696,4.602093,-0.9055778,0.339287,0.07643169,0.3565931,1.863317,-0.3085513,-0.009092072,-0.2000263,0.4249184,329.8763,355.5874,11.01559,0.958493,0.3176808,0.205305,-0.1851355,-0.9320278,0.8397388,0.2297295,-0.2051959,0.4150189,325.6472,2.012595,348.444,
151.238,-0.01079601,0.02081749,0.008315485,0.1382373,0.04937309,-0.1166788,0.1350359,-0.02637315,-0.115653,5.00352,358.9514,4.740189,-1.057739,0.3865279,0.04357218,0.3001888,1.973357,-0.6629202,-0.02581092,-0.1942132,0.4256904,329.4365,353.4025,11.19493,1.073932,0.3604302,0.1620465,0.1134314,-1.102028,0.844714,0.2472196,-0.2002726,0.4172695,324.8707,3.187664,348.5771,
165.285,-0.01308601,0.0296457,0.02071467,0.17323,0.0560334,-0.1225158,0.1347545,-0.02575833,-0.1149151,4.776852,358.9273,4.849027,-1.171369,0.404569,0.02781752,0.0599058,1.96115,-0.8096259,-0.04338492,-0.1880171,0.4263159,329.6207,351.5809,11.16303,1.190751,0.3905353,0.1243286,0.3161768,-1.144981,0.925143,0.2661537,-0.1953442,0.4181922,324.094,4.522305,348.3525,
179.336,-0.01558905,0.03872315,0.03380182,0.1987325,0.06297173,-0.1027282,0.1344606,-0.02497953,-0.1140509,4.58702,358.885,4.885323,-1.256243,0.419962,-0.0003902465,-0.04773443,1.990604,-0.7985395,-0.06170581,-0.1821118,0.4251505,329.6522,350.0168,10.78504,1.297432,0.4053905,0.09138872,0.3548867,-1.304441,0.9889882,0.2859032,-0.1900018,0.419053,323.5585,6.070027,348.3369,
193.132,-0.0178879,0.04648095,0.04694493,0.2025207,0.07049671,-0.06880689,0.1341822,-0.02423322,-0.1129706,4.430967,358.8321,4.88965,-1.31293,0.4330683,-0.04248866,-0.03580495,2.060465,-0.5830161,-0.08038975,-0.1761649,0.4235931,329.3651,348.9363,9.855771,1.394331,0.4084901,0.05974952,0.2757329,-1.456158,1.00649,0.3072254,-0.1847831,0.4188035,323.2961,7.613232,348.5231,
206.869,-0.01935019,0.05075996,0.05945525,0.2049782,0.07432801,-0.03894137,0.1339353,-0.02351952,-0.1117504,4.261916,358.7829,4.882654,-1.352343,0.4417574,-0.09297272,-0.01724198,2.185071,-0.2445006,-0.09970915,-0.1702399,0.4209524,328.9322,348.2714,8.321008,1.479586,0.4050306,0.02234001,0.2726933,-1.53395,0.9716399,0.328512,-0.1802329,0.4185431,322.9239,8.98611,348.7415,
220.937,-0.01970636,0.05340163,0.07243122,0.1946997,0.07649539,-0.02302724,0.133653,-0.02278447,-0.1103499,4.125145,358.7404,4.900994,-1.396598,0.4545194,-0.1780901,0.2230774,2.508294,0.1008242,-0.1200621,-0.1646786,0.4163086,327.8001,347.5682,6.324028,1.530085,0.4054435,-0.02670527,0.2949831,-2.009948,0.8197935,0.3500563,-0.1752154,0.417022,322.3047,10.29698,350.0972,
234.922,-0.01883162,0.05409423,0.08472592,0.1772853,0.07868237,-0.03976904,0.1334418,-0.02200723,-0.1088114,4.032162,358.6945,4.992278,-1.435556,0.4550431,-0.2627865,0.4990587,2.867782,0.3014969,-0.1404424,-0.1598665,0.4111327,326.3876,346.5951,4.268157,1.583524,0.39345,-0.07873082,0.2572301,-2.625386,0.8645476,0.3721459,-0.1709001,0.4146912,321.8087,12.28568,351.7379,
248.731,-0.01689674,0.05518006,0.09823597,0.1464653,0.07735025,-0.0707723,0.1333464,-0.0212065,-0.107033,3.972235,358.6577,5.122962,-1.464258,0.4375213,-0.324745,0.6314839,3.107599,0.4008536,-0.1608555,-0.1556466,0.4058492,325.1577,345.6046,2.173636,1.630242,0.373899,-0.1279913,0.2050155,-2.918826,0.8456777,0.3952069,-0.1667758,0.4116518,321.4847,13.96649,353.3239,
262.503,-0.01459639,0.05711072,0.1125337,0.1311825,0.0676925,-0.07641762,0.1332439,-0.02033913,-0.10502,3.876543,358.6402,5.175255,-1.500308,0.394908,-0.3747295,0.5789616,3.138,0.3861758,-0.182373,-0.1522644,0.4000613,324.4245,344.679,0.2908853,1.681512,0.3519814,-0.1993238,0.2334326,-3.004228,0.8418357,0.4192228,-0.1628965,0.4068078,321.1084,15.56602,354.6304,
276.537,-0.01190009,0.05992737,0.1274286,0.1251752,0.04803084,-0.07010531,0.133173,-0.01942945,-0.1028025,3.771538,358.6559,5.21195,-1.543127,0.3346946,-0.4063904,0.3644581,3.003713,0.2325978,-0.2044928,-0.1497684,0.3939341,324.3336,343.695,358.8248,1.713142,0.3391416,-0.2682669,0.3636075,-2.985817,0.877836,0.4424877,-0.1592499,0.4013366,320.551,17.30524,355.5836,
290.399,-0.008983133,0.06254027,0.142567,0.1335079,0.02352265,-0.05714659,0.133111,-0.01847619,-0.1003973,3.65296,358.7002,5.234842,-1.578835,0.2729283,-0.4411199,0.1119102,3.008394,0.1045528,-0.2264522,-0.1476655,0.3865158,324.5538,342.6917,357.084,1.730647,0.3179487,-0.3456581,0.3917471,-2.864803,0.8011213,0.4660278,-0.1561291,0.3944011,320.1143,18.60064,356.6276,
304.066,-0.006263338,0.06508319,0.156744,0.1373465,0.007035349,-0.04422702,0.1330656,-0.01748633,-0.09780765,3.536367,358.7286,5.253278,-1.593663,0.2312474,-0.5064927,0.1192733,3.144536,0.16387,-0.2480719,-0.1456985,0.3771049,324.209,341.8262,354.9243,1.733759,0.2932982,-0.4234665,0.402519,-2.821284,0.6640927,0.4895594,-0.153274,0.3865114,319.6172,19.605,357.9925,
318.068,-0.003263835,0.06678183,0.1724448,0.1518714,0.00581513,-0.04672657,0.1331536,-0.01654428,-0.09494495,3.392371,358.7247,5.32019,-1.596328,0.2021399,-0.5917162,0.3448584,3.181431,0.2925849,-0.269824,-0.1445767,0.3669174,323.2559,341.0417,352.928,1.739138,0.2694257,-0.5036473,0.4591571,-2.905321,0.673318,0.5130017,-0.150568,0.3775001,319.1107,21.02141,359.345,
331.699,-0.0008988222,0.06819922,0.1866622,0.1638751,0.01431694,-0.05243334,0.1332265,-0.01562876,-0.09189272,3.237223,358.7158,5.381818,-1.595293,0.1663366,-0.6591629,0.4058482,3.161374,0.3401352,-0.2916082,-0.1439726,0.3563868,322.6006,340.3535,350.9376,1.750119,0.2447037,-0.579417,0.5032678,-2.898413,0.8511516,0.536268,-0.1480796,0.3675542,318.9039,22.9355,0.2083671,
345.799,0.0004636198,0.06891106,0.2016943,0.1718853,0.01232831,-0.02763995,0.133235,-0.01467896,-0.08868694,3.094291,358.7321,5.336667,-1.606878,0.1167054,-0.710033,0.3285063,2.971286,0.1933267,-0.3139243,-0.1439319,0.3454134,322.5334,339.5298,349.4818,1.750379,0.222388,-0.6531782,0.5111419,-2.693573,0.9795885,0.5592494,-0.145572,0.3563599,318.9044,24.70741,0.6759797,
359.818,0.001122112,0.06937707,0.2157188,0.1716385,-0.01046983,0.03700312,0.1332638,-0.01372999,-0.08531141,2.953367,358.785,5.165022,-1.63547,0.06129359,-0.7548951,0.2502158,2.792626,-0.1556159,-0.336652,-0.1445435,0.3337028,322.9489,338.1545,348.6088,1.728354,0.2056187,-0.7379026,0.5470659,-2.44036,0.9319115,0.5813584,-0.1436013,0.3435458,318.6992,26.08831,1.097534,
373.702,0.001343895,0.0680187,0.2304665,0.1853776,-0.0472121,0.1072328,0.133194,-0.01284105,-0.08174562,2.784309,358.8896,4.962136,-1.669703,0.007342036,-0.815093,0.2422629,2.853518,-0.5938023,-0.3592166,-0.1450833,0.3204969,323.6974,336.1058,347.7694,1.67969,0.1873817,-0.8279888,0.5187047,-2.363829,0.7294433,0.6027535,-0.1419023,0.3298813,318.2507,26.91046,2.157893,
387.798,0.001336915,0.06461202,0.2411018,0.1810618,-0.05311693,0.1074245,0.133112,-0.01223087,-0.0780673,2.656017,358.931,4.938342,-1.688421,-0.01340896,-0.8928748,0.5161815,3.027861,-0.8293813,-0.3810638,-0.1453866,0.3062,323.9014,333.6103,346.9736,1.635153,0.1691562,-0.8952266,0.499127,-2.619215,0.6982383,0.6233527,-0.1403724,0.3160892,317.8721,28.08772,3.790097,
401.897,-0.001279866,0.05565015,0.2495673,0.1423903,-0.01633693,0.05065085,0.1329233,-0.01204789,-0.07439327,2.628376,358.8522,5.051161,-1.681819,-0.01403817,-0.990084,0.9088399,3.096561,-0.8887012,-0.4018984,-0.1455252,0.2903683,323.666,330.8903,346.4849,1.601774,0.1505319,-0.9631097,0.627331,-2.877228,0.8145303,0.643584,-0.1389414,0.3013776,317.524,29.90434,5.199903,
415.88,-0.006819935,0.03985918,0.2546268,0.03718942,0.06454175,-0.02555853,0.1326288,-0.01220334,-0.07080007,2.824177,358.6307,5.211771,-1.64516,-0.007947041,-1.090086,1.178805,2.788424,-0.8039125,-0.4219264,-0.1457322,0.2732934,323.2552,328.6236,346.5776,1.577701,0.1312561,-1.028296,0.7727264,-2.681859,0.9302104,0.6635959,-0.1377784,0.2856158,317.4023,31.85612,5.588668,
429.73,-0.01363042,0.01981929,0.2554862,-0.1495648,0.1564456,-0.0607414,0.1323164,-0.01264066,-0.06732154,3.286102,358.312,5.276555,-1.584038,-0.005204799,-1.185902,1.309556,2.291642,-0.6226669,-0.4410804,-0.1465008,0.2553465,322.7244,326.8835,347.0547,1.547584,0.1112022,-1.091817,0.8203483,-2.168025,0.9322699,0.6833911,-0.136908,0.2690588,317.443,33.38262,5.304139,
443.911,-0.01813653,-0.0007158312,0.253143,-0.3730462,0.2189082,-0.04733869,0.1320877,-0.01322597,-0.0639565,3.983523,357.993,5.224963,-1.514528,-0.01817659,-1.269309,1.336795,1.911824,-0.4395458,-0.4594954,-0.1480486,0.2368975,322.1772,325.4049,347.4645,1.506163,0.08783051,-1.151416,0.7672728,-1.707716,0.8846992,0.7021888,-0.1365227,0.2517577,317.589,34.52901,5.018683,
